bio6,bio11,bio12,bio13,bio2,bio3,bio4,bio5,bio14,bio15,label,fold,decimalLongitude,decimalLatitude
-26.2585,-17.826374,61.0,20.0,14.407875,35.410408,961.71533,14.42975,0.0,108.238884,0,0,77.7327,36.035
1.2915,5.802417,1503.0,219.0,6.638979,23.650879,783.7665,29.36225,42.0,48.249058,0,2,121.0827,28.785
-24.97075,-16.243834,138.0,43.0,13.930396,25.686552,1530.0205,29.2615,1.0,119.95151,0,1,110.7327,45.285
1.51825,7.313375,1336.0,275.0,9.478126,36.19885,580.7392,27.70175,22.0,63.800163,0,1,77.28269999999999,31.685
-27.06825,-17.952751,50.0,17.0,14.927813,36.544556,947.3631,13.78,0.0,120.68295,0,3,82.9327,35.035
-15.027,-5.7132916,181.0,48.0,14.840875,32.493584,1130.9943,30.64625,2.0,91.55123,0,2,105.1327,38.035
-25.14,-17.360792,180.0,52.0,13.04277,24.717667,1504.5203,27.627,1.0,116.317795,0,2,112.3827,44.935
-16.14225,-7.537208,504.0,157.0,12.658396,28.928516,1186.0858,27.61525,2.0,121.311806,0,4,119.4327,41.135000000000005
-17.35375,-9.789166,349.0,85.0,12.056562,37.164585,769.1649,15.08725,2.0,105.12164,0,0,88.5827,30.985
0.09975,4.948458,1272.0,190.0,7.3324165,24.06201,838.30493,30.57275,41.0,45.23526,0,3,121.0827,29.985
-12.492,-4.9832497,596.0,126.0,10.633583,39.208656,614.68286,14.6285,4.0,90.54471,0,2,94.0327,28.835
0.1365,5.447,1399.0,251.0,8.618979,26.36741,896.9237,32.8245,35.0,57.34201,0,3,115.3827,30.435
-18.80925,-11.463166,380.0,115.0,12.728729,27.20468,1316.597,27.9795,2.0,112.7892,0,1,118.5827,43.435
-7.0805,-0.46316662,675.0,220.0,10.102292,26.519726,1069.7535,31.013,4.0,116.972786,0,0,117.2327,36.785
-20.27175,-12.58375,267.0,70.0,12.210542,26.442049,1268.6174,25.90675,2.0,107.89575,0,1,113.3827,42.135000000000005
-29.2225,-21.295292,66.0,24.0,12.714937,33.08812,937.85034,9.205,0.0,132.58711,0,0,80.03269999999999,34.235
-21.24825,-13.24825,100.0,29.0,12.445646,24.58472,1429.9073,29.37525,1.0,105.110596,0,4,109.3327,43.735
1.59,7.764625,2117.0,516.0,9.299167,45.326412,428.69125,22.106,6.0,97.803345,0,2,88.6827,27.185
-26.4485,-18.49875,176.0,52.0,12.604646,34.13257,905.992,10.4800005,1.0,117.580864,0,1,90.3827,37.435
-27.58275,-18.943459,254.0,73.0,14.385312,27.295572,1462.7369,25.11925,1.0,114.33517,0,3,104.0827,47.835
-17.83375,-8.544209,25.0,7.0,15.732062,35.526592,1075.21,26.44875,0.0,73.773926,0,4,92.8327,39.435
1.1110001,5.860708,1503.0,278.0,7.585396,24.337128,881.6309,32.279,36.0,54.004284,0,0,116.9827,30.285
-12.56775,-5.7150416,783.0,129.0,9.85875,33.304058,692.19147,17.0345,6.0,74.85754,0,2,104.0327,32.685
11.248889,15.571605,1640.0,285.0,6.7780247,33.55335,482.5367,31.449629,19.0,67.63739,0,3,120.5827,24.435
13.233334,15.970833,2348.0,341.0,4.366666,25.338488,476.3522,30.466667,120.0,32.369534,0,3,129.1327,28.085
-27.12025,-17.686874,57.0,19.0,15.453771,37.442127,942.1729,14.1535,0.0,119.83262,0,4,83.4327,34.685
-18.98575,-9.837292,440.0,114.0,14.9574375,42.626534,774.2435,16.10375,7.0,97.869576,0,4,81.3327,30.835
-25.83625,-17.178291,179.0,53.0,14.202687,36.63957,927.42084,12.927,1.0,117.55297,0,2,87.9327,34.835
-9.92575,-2.4218333,548.0,106.0,11.442375,30.380945,974.62396,27.73725,4.0,82.84315,0,3,109.6327,35.535
-20.31875,-13.891,574.0,113.0,9.5894375,30.802511,801.01794,10.81325,13.0,63.11586,0,2,78.0827,31.785
1.26775,6.436875,1891.0,339.0,8.024646,27.462383,768.0095,30.48825,50.0,61.087902,0,4,117.1827,27.985
-21.547,-12.586834,92.0,29.0,13.144125,25.887383,1382.7437,29.227251,1.0,113.51634,0,3,102.0327,43.435
-6.30725,0.6334583,573.0,118.0,10.9366255,29.481953,980.48376,30.78875,6.0,77.06095,0,4,110.8827,34.935
-21.189,-12.240084,355.0,99.0,13.736834,30.240856,1184.6049,24.23575,3.0,110.139244,0,4,112.5827,40.685
-24.34975,-15.20475,129.0,38.0,14.639042,37.42421,922.9351,14.76675,0.0,116.13344,0,0,91.1827,36.935
2.1735,8.846,2017.0,545.0,10.742812,49.326473,437.0079,23.9525,9.0,116.58971,0,1,85.8827,27.785
-23.53125,-15.863958,151.0,43.0,12.963917,26.680353,1356.4536,25.0585,1.0,118.14469,0,4,106.3827,45.735
-2.55725,2.43975,680.0,132.0,8.458146,28.678242,772.92474,26.936,3.0,82.10719,0,4,105.6827,33.585
-28.14375,-19.366625,247.0,67.0,14.595896,27.885496,1448.2177,24.1985,1.0,117.71786,0,0,106.2327,47.785
-14.773,-5.1928334,57.0,15.0,15.303896,31.036247,1272.4271,34.53675,1.0,90.25369,0,0,85.4327,41.285
-18.141,-9.196667,283.0,76.0,13.736354,29.414663,1208.3533,28.558,4.0,102.107635,0,1,108.7827,40.035
-27.1345,-18.2175,131.0,43.0,14.565042,36.03781,963.7474,13.2815,0.0,125.6684,0,2,87.0827,35.935
12.322,18.95375,4337.0,1055.0,8.57402,45.947433,368.06802,30.9825,8.0,108.08864,0,2,88.7327,26.985
-14.874,-6.632625,603.0,133.0,12.592792,40.582962,679.0825,16.15575,4.0,94.13083,0,0,96.3327,30.835
-6.43325,-0.28341666,770.0,206.0,9.070105,26.379044,972.91736,27.9505,10.0,97.64098,0,1,119.5327,35.885000000000005
-26.89875,-18.147583,42.0,15.0,14.258896,35.508312,942.5455,13.25775,0.0,120.79051,0,2,81.4827,34.685
-18.06675,-9.157374,149.0,23.0,14.861896,44.016335,735.2277,15.69775,2.0,48.560005,0,2,84.8327,30.735
-9.153,-1.1832083,433.0,140.0,11.595959,28.348164,1102.4808,31.7525,3.0,128.53854,0,4,115.1827,38.435
-8.065001,-0.90191674,521.0,168.0,11.4015,28.195013,1094.8772,32.373,3.0,117.73827,0,3,114.8827,37.035
1.23925,5.9717083,1395.0,233.0,7.6002917,25.073748,824.81036,31.551,37.0,55.60459,0,4,110.7827,28.685
-29.10475,-19.821041,379.0,106.0,15.344833,30.660233,1332.0502,20.94325,3.0,112.70695,0,3,109.6827,48.735
-18.46175,-11.551625,219.0,38.0,11.741708,27.263819,1175.579,24.60525,4.0,67.19103,0,3,87.7327,43.385000000000005
-24.85975,-16.505001,361.0,104.0,13.324729,26.538263,1384.0115,25.349749,3.0,110.550964,0,4,116.8827,43.085
-27.13725,-19.579542,387.0,97.0,12.023708,25.07656,1313.008,20.81075,5.0,93.73994,0,1,109.4327,52.335
-22.00575,-12.955209,239.0,71.0,13.801396,28.248987,1292.9242,26.8505,1.0,115.992065,0,4,110.7827,41.785
-7.9125004,-0.90333337,588.0,197.0,10.724042,27.387815,1087.5929,31.24375,4.0,120.98986,0,0,117.3827,37.185
-15.9295,-6.05425,721.0,140.0,13.936833,42.429226,659.431,16.91775,3.0,87.27338,0,0,101.7327,32.235
-23.9165,-14.34575,60.0,18.0,15.609646,38.624115,912.0596,16.49775,1.0,102.98573,0,3,83.8327,33.485
-25.5035,-17.340334,204.0,59.0,13.174042,24.625183,1517.879,27.99475,1.0,117.01487,0,3,113.6327,44.285
-23.4295,-14.655541,109.0,34.0,13.577458,25.26497,1506.3414,30.31075,1.0,115.38111,0,0,110.1327,44.635000000000005
-14.8725,-6.4903336,93.0,16.0,13.743125,27.313086,1356.3226,35.4445,2.0,58.503284,0,3,88.0327,42.835
-16.96975,-7.4419165,37.0,10.0,15.40625,31.37777,1259.0105,32.1295,0.0,87.0294,0,0,91.8327,41.835
-0.27875,4.865208,1823.0,292.0,7.7256045,27.62968,721.60535,27.6825,40.0,52.680027,0,1,119.7827,27.985
-19.31025,-11.5459585,360.0,111.0,13.096541,28.08744,1285.4353,27.3175,2.0,117.53789,0,0,118.0327,43.535
-11.06925,-3.8679583,521.0,107.0,10.857958,29.553707,953.4786,25.6705,2.0,89.02941,0,4,109.6827,35.885000000000005
-23.7385,-15.55025,630.0,144.0,11.663646,34.31039,810.8836,10.256,6.0,99.248,0,3,93.3827,31.685
-2.1645,2.3502917,873.0,180.0,7.6459584,26.965115,766.48816,26.1905,6.0,82.76969,0,4,106.2827,32.685
-15.88775,-6.160458,18.0,6.0,15.180396,28.089607,1441.266,38.155,0.0,84.42318,0,1,91.3327,42.785
-15.711,-7.1794167,569.0,177.0,12.371479,29.056036,1151.5581,26.867,2.0,122.582184,0,4,119.4827,40.635000000000005
-27.507,-18.987375,326.0,101.0,14.045896,29.466246,1295.838,20.16075,1.0,122.27415,0,3,101.1827,50.035
-12.08325,-4.583667,636.0,113.0,10.563875,32.281982,774.5959,20.6405,2.0,81.82892,0,3,104.0827,33.885000000000005
-16.39275,-5.409,32.0,11.0,17.816813,34.112057,1306.8002,35.8375,0.0,99.58592,0,1,82.53269999999999,39.135000000000005
-4.26025,2.1677916,729.0,192.0,10.464646,29.148214,973.50256,31.64125,10.0,86.88081,0,1,115.1327,34.085
-17.1955,-8.927625,108.0,29.0,13.649729,31.549854,1109.3523,26.0685,0.0,104.70738,0,2,87.7327,41.435
-9.0785,-1.49225,505.0,184.0,11.331479,28.34021,1106.9901,30.90525,3.0,137.61449,0,2,116.9827,38.735
-29.676,-20.815666,480.0,130.0,14.950917,30.711386,1270.303,19.006,3.0,105.97324,0,0,111.0327,49.685
8.72525,16.722626,1372.0,414.0,11.842813,43.884212,532.12274,35.71175,2.0,124.09524,0,4,85.3327,26.735
-30.93275,-22.914917,419.0,125.0,13.139667,24.290993,1576.4756,23.16,3.0,115.18535,0,1,120.3827,48.335
-16.2365,-6.280333,345.0,88.0,13.725041,45.94041,595.60944,13.63925,2.0,106.07377,0,1,92.7327,28.835
-29.59725,-21.849583,81.0,28.0,12.507854,32.354523,946.1227,9.0615,0.0,126.32048,0,0,78.8327,35.785
-29.2485,-19.954,362.0,102.0,15.631625,30.606585,1364.3457,21.82425,3.0,114.36669,0,3,110.0827,48.985
-27.9255,-19.530125,312.0,95.0,14.197687,26.245718,1526.6582,26.16975,3.0,112.07216,0,3,118.3827,45.985
-17.4055,-8.187333,161.0,37.0,15.063812,36.443016,975.06885,23.92975,2.0,91.08837,0,0,97.8327,36.635000000000005
0.663,5.406292,1424.0,276.0,7.8480625,25.18573,884.20337,31.82375,28.0,57.14684,0,1,117.2827,30.985
-17.73925,-8.39875,655.0,130.0,13.547292,41.27535,696.5543,15.0825,5.0,92.3135,0,3,99.7327,31.635
-7.867,-1.4097917,710.0,226.0,9.974292,26.749693,1044.6417,29.4205,5.0,114.254364,0,0,117.3327,36.585
-23.197,-14.073709,144.0,41.0,14.015521,26.928715,1416.6123,28.84975,1.0,114.09536,0,0,111.1327,43.385000000000005
-8.58325,-1.69675,731.0,147.0,10.221521,39.86397,579.7073,17.05775,5.0,88.12676,0,2,94.4827,28.985
-10.77075,-3.2081666,490.0,146.0,12.162416,30.735682,1051.7413,28.80025,2.0,112.61076,0,3,113.9827,37.935
-20.18075,-12.229041,465.0,127.0,12.905624,28.95959,1211.4717,24.3835,2.0,107.22855,0,3,116.2327,41.485
-15.5720005,-6.9022083,87.0,23.0,14.631646,31.774597,1167.9485,30.47625,0.0,97.536224,0,0,99.4827,40.485
-3.10425,3.6077917,879.0,161.0,10.414375,30.237648,918.3517,31.3375,13.0,64.769104,0,3,112.4327,33.035
-10.75325,-3.0218334,599.0,155.0,12.378313,31.66396,1018.8582,28.3395,6.0,97.85791,0,2,113.0327,36.435
-15.777,-6.26375,40.0,14.0,17.01623,36.136124,1142.2764,31.31225,0.0,104.29197,0,2,85.2827,37.635000000000005
1.5090001,6.36375,1463.0,213.0,7.8077707,25.195501,845.73834,32.49775,47.0,47.778812,0,1,113.4827,27.885
-23.7585,-15.093,124.0,38.0,14.642375,36.988773,946.3802,15.8275,0.0,120.23883,0,0,89.6827,38.185
-15.1,-7.1281667,429.0,122.0,12.643666,29.086462,1176.611,28.36925,2.0,109.11608,0,1,115.2827,40.185
-25.24225,-15.772,323.0,77.0,13.455334,35.940548,873.7739,12.1955,3.0,101.18382,0,3,95.9827,35.035
-22.9935,-14.000542,336.0,79.0,12.841001,35.11492,862.73553,13.575,1.0,103.15528,0,1,99.3327,36.885000000000005
-25.56025,-15.674208,428.0,93.0,13.682896,35.80832,885.48816,12.65125,4.0,91.1707,0,0,98.8827,34.585
-14.35625,-5.0583334,12.0,4.0,15.753417,32.15672,1245.401,34.63325,0.0,73.8549,0,4,91.5327,40.035
-26.243,-18.56746,219.0,65.0,13.511541,25.756384,1497.485,26.216,1.0,118.58656,0,4,113.9827,46.335
-16.76625,-7.388,47.0,14.0,15.197291,30.22577,1300.1532,33.513,0.0,97.91112,0,1,100.7327,41.085
-27.34425,-18.452333,87.0,27.0,14.259042,35.642036,939.3749,12.662,0.0,116.046974,0,0,85.0327,34.835
-5.89925,0.43958333,872.0,153.0,9.432542,33.689453,661.56177,22.09925,10.0,77.1953,0,0,103.1827,30.985
-2.3600001,3.539125,930.0,183.0,9.162146,27.364801,936.51135,31.1215,24.0,60.43179,0,2,117.0327,32.335
2.57,6.65625,1059.0,146.0,5.9639583,21.70883,795.1065,30.0425,38.0,38.283886,0,4,122.2827,30.485
-19.9905,-10.459708,362.0,79.0,14.041417,34.731052,944.5544,20.4385,1.0,95.56223,0,4,101.9327,38.035
-25.83625,-17.178291,179.0,53.0,14.202687,36.63957,927.42084,12.927,1.0,117.55297,0,2,87.8827,34.985
9.6085,16.91925,1267.0,302.0,10.44298,44.50023,476.89612,33.07575,5.0,105.32434,0,0,86.8327,26.685
12.092308,16.356625,1262.0,243.0,6.688141,34.17682,469.21942,31.66154,9.0,84.984116,0,3,120.2327,23.985
-28.78525,-20.637459,478.0,145.0,13.096708,26.175486,1405.0085,21.249,4.0,113.452835,0,0,120.6827,47.685
-3.9005,1.3352083,702.0,141.0,8.335167,29.120268,737.4731,24.72275,3.0,84.18779,0,3,105.0827,32.935
-25.278,-17.496876,176.0,53.0,13.484125,26.884773,1409.5865,24.87725,1.0,124.22855,0,4,106.8827,46.435
-1.50375,3.6239583,1031.0,193.0,8.242917,25.326586,921.55634,31.04275,25.0,58.857006,0,3,119.1327,32.035
-8.80875,-2.4704585,579.0,108.0,10.2890835,29.632322,883.9475,25.91375,3.0,81.251144,0,0,105.5327,34.885000000000005
4.36025,12.713459,684.0,193.0,13.33125,37.689243,762.8084,39.73175,6.0,112.32308,0,0,74.4827,32.185
0.868,7.661792,1933.0,503.0,10.56675,49.241005,420.5612,22.32725,13.0,108.30994,0,0,86.5827,27.435
-11.11675,-3.440875,745.0,136.0,11.201896,37.73747,645.12317,18.567,5.0,79.915985,0,0,103.1327,31.435
-15.026,-5.17925,37.0,13.0,16.458939,32.50747,1292.6735,35.60525,0.0,104.14164,0,4,85.7327,40.035
-17.113,-7.84875,146.0,34.0,14.990292,36.094006,981.2292,24.41825,1.0,90.204254,0,0,97.5327,36.585
-14.9045,-5.785875,301.0,44.0,15.23498,47.673,616.44824,17.05275,3.0,51.707684,0,1,84.8827,29.185
0.20875,4.9372916,1265.0,187.0,7.1660414,23.793415,834.577,30.3265,41.0,45.170555,0,3,121.1827,29.935
-28.78525,-20.637459,478.0,145.0,13.096708,26.175486,1405.0085,21.249,4.0,113.452835,0,0,120.6827,47.785
-1.3255,4.0929165,1031.0,184.0,8.4713545,26.923958,854.44086,30.1385,16.0,62.8649,0,2,111.8827,31.385
-22.4065,-13.526209,442.0,114.0,12.811875,37.331455,785.1835,11.91275,3.0,112.24124,0,2,91.6327,30.835
-26.3535,-17.825916,64.0,21.0,14.0755005,35.99757,923.8056,12.74775,0.0,118.604324,0,0,83.2327,36.485
-26.61,-18.161499,191.0,58.0,14.229917,26.783583,1494.21,26.519249,1.0,122.35839,0,2,110.8827,46.085
-16.09475,-5.882083,30.0,8.0,17.480228,35.824913,1167.9678,32.69875,1.0,66.170074,0,0,94.1327,39.885000000000005
-13.59925,-4.8384166,16.0,5.0,14.736042,30.766909,1243.0055,34.2965,0.0,73.8549,0,3,90.4327,39.985
-24.159,-14.716458,649.0,131.0,12.579667,35.54557,800.717,11.23125,4.0,89.97075,0,0,100.4327,33.835
-13.53675,-4.6675415,265.0,68.0,13.628771,31.924974,1054.9866,29.15325,1.0,94.92045,0,1,105.8827,37.135000000000005
1.3215,5.8908334,1435.0,238.0,7.44675,25.468117,791.685,30.561,25.0,61.088005,0,4,109.4827,29.435
-26.779,-19.243126,160.0,55.0,11.751542,32.499855,890.96954,9.37975,2.0,125.9801,0,4,79.28269999999999,32.635000000000005
-11.38525,-2.4243333,38.0,8.0,15.892416,34.997997,1123.172,34.02425,0.0,69.282036,0,4,81.8327,36.885000000000005
-12.3475,-5.0462084,399.0,86.0,11.508521,30.621002,940.4359,25.23625,2.0,86.87274,0,0,104.8827,35.685
-23.35975,-14.742625,79.0,29.0,14.4075,36.97715,912.5689,15.6035,1.0,132.52086,0,4,79.8827,32.785
-20.118,-10.172,607.0,124.0,14.037292,41.1021,724.45264,14.03425,4.0,91.43272,0,3,98.9827,32.585
-23.6795,-14.65775,88.0,32.0,14.975104,38.994366,875.1396,14.72375,1.0,134.92624,0,0,81.6327,32.335
11.68725,19.496334,2123.0,426.0,9.5876665,43.7873,384.41672,33.58325,3.0,95.874855,0,1,89.9827,25.035
-19.671,-9.765083,453.0,119.0,14.656834,31.673159,1166.7834,26.60425,3.0,105.62104,0,3,111.7327,39.085
-24.6395,-15.879541,170.0,48.0,13.941021,25.907984,1491.0852,29.17025,1.0,115.29752,0,1,112.3327,43.885000000000005
-18.157,-10.017208,403.0,108.0,12.784583,28.918509,1194.5282,26.052,3.0,98.7103,0,1,114.5827,40.335
-16.32275,-6.4206667,94.0,24.0,15.866521,32.522194,1208.1483,32.464,0.0,101.924904,0,1,101.1327,39.985
-4.461,1.642,689.0,188.0,10.077167,28.19202,1001.04926,31.283749,13.0,92.83754,0,2,116.8327,34.285
-14.9925,-6.01425,227.0,63.0,13.759229,30.684654,1129.4366,29.84825,1.0,100.08598,0,3,106.5327,38.185
-20.97225,-12.610458,665.0,141.0,11.697979,36.654984,739.7313,10.9415,6.0,93.02717,0,3,93.4327,30.635
-25.9575,-17.513292,147.0,43.0,13.555667,35.706165,903.0006,12.007,1.0,113.874535,0,0,86.9827,34.185
-26.532999,-18.192875,310.0,91.0,14.392959,27.925531,1426.3872,25.0075,2.0,116.65179,0,0,112.4327,48.185
-15.52525,-8.4715,120.0,15.0,12.366834,33.123966,918.65063,21.80975,3.0,34.45399,0,4,77.78269999999999,33.985
-29.606,-21.868042,127.0,39.0,12.087895,32.653,913.98456,7.41325,1.0,119.5363,0,0,85.9827,34.385000000000005
-25.5615,-16.964043,156.0,46.0,13.750292,25.403288,1521.2164,28.5665,1.0,116.337105,0,2,111.5827,44.835
-2.40775,3.3185835,917.0,216.0,8.997583,27.093605,929.14166,30.8015,27.0,70.70161,0,3,118.5327,32.535
-19.52075,-9.759583,36.0,9.0,14.791917,35.6866,992.9069,21.92875,1.0,72.29988,0,2,93.0827,37.035
7.403,12.886125,1752.0,448.0,11.375229,44.05162,506.32086,33.2255,10.0,107.92243,0,2,80.4327,29.735
-16.21725,-9.858,673.0,91.0,9.510188,31.017212,798.2735,14.44375,14.0,45.22447,0,2,76.9827,32.385000000000005
1.17575,6.3147917,1305.0,205.0,7.213271,23.266928,865.2477,32.178,45.0,48.485954,0,1,112.9327,29.085
0.02325,4.6532083,1217.0,210.0,7.2741666,23.320055,900.45087,31.216,27.0,53.31989,0,1,117.5827,31.385
-22.81625,-15.690875,282.0,60.0,11.042271,29.930328,964.56525,14.077,3.0,82.61927,0,4,89.5827,43.335
-17.969,-8.813541,376.0,102.0,14.110105,31.344294,1154.5189,27.0475,2.0,107.14799,0,0,113.1327,40.135000000000005
-25.93,-17.669333,199.0,59.0,14.107646,26.9244,1475.568,26.46725,1.0,119.109764,0,2,111.1327,46.085
-19.8475,-9.6115,36.0,9.0,16.338104,37.064243,1036.0131,24.233,0.0,83.9372,0,2,93.5327,36.785
-8.3,-0.7383334,475.0,145.0,11.4665,28.410555,1078.3563,32.06,3.0,119.67834,0,4,114.6827,37.685
-11.04125,-3.113417,622.0,204.0,11.26773,27.779713,1115.7551,29.51975,4.0,126.99695,0,3,118.4827,39.485
-13.43,-5.7792087,545.0,135.0,11.708459,30.773266,974.9716,24.6175,3.0,99.994385,0,1,111.9827,36.735
-18.42875,-11.0494585,172.0,28.0,11.975896,38.29805,735.16003,12.8415,5.0,50.004295,0,3,86.4327,30.685
-26.47725,-18.560457,227.0,68.0,13.625333,25.952892,1492.1287,26.023,1.0,119.84335,0,0,113.7827,46.835
-17.988,-9.995501,172.0,49.0,12.488626,26.769753,1258.7057,28.664,1.0,114.90561,0,2,108.1327,41.435
-5.97975,0.68962497,770.0,156.0,10.368396,30.822544,862.8333,27.65925,8.0,73.13472,0,4,112.1327,33.885000000000005
10.1315,17.549084,2559.0,481.0,9.726521,44.46867,439.24448,32.00425,11.0,87.15397,0,0,93.4827,26.985
-21.188,-12.648209,109.0,33.0,12.477125,25.354214,1347.6831,28.02325,1.0,111.19814,0,4,102.1827,43.585
1.9905,7.0202503,1585.0,276.0,7.7795625,24.48752,868.9558,33.76,43.0,58.442783,0,2,115.5327,28.035
-24.2255,-14.613042,319.0,90.0,14.753854,38.85891,879.2642,13.74225,1.0,117.49049,0,4,92.3327,33.785
9.138168,13.028372,1158.0,200.0,6.257273,28.175259,608.84735,31.346565,24.0,60.44166,0,2,118.5827,24.985
1.4995,6.42375,1280.0,193.0,7.314542,23.4525,861.5697,32.68825,43.0,46.65248,0,1,112.4827,29.135
-16.61725,-6.4410834,31.0,9.0,16.545105,31.848284,1325.5999,35.3325,0.0,81.10792,0,1,88.3827,40.635000000000005
-23.471,-14.187875,502.0,124.0,13.503625,38.077797,801.4607,11.99225,3.0,107.15666,0,4,93.3827,32.735
-2.5145,2.2909584,1021.0,178.0,8.15625,27.75769,782.84985,26.86925,12.0,68.616875,0,0,108.0327,32.485
-19.4445,-9.641251,360.0,91.0,13.256562,43.268013,638.5105,11.19375,3.0,106.84633,0,1,92.0827,29.335
-17.96225,-9.763542,246.0,54.0,13.66775,39.230053,810.16473,16.87775,3.0,84.29449,0,4,87.4827,31.735
-25.39125,-16.767626,209.0,56.0,13.243229,36.410004,853.9941,10.98125,1.0,111.12143,0,2,92.8827,36.185
-17.786,-10.358,380.0,114.0,12.427083,26.7413,1316.3832,28.6855,3.0,110.175735,0,1,119.3327,43.035
-22.00775,-14.576292,323.0,89.0,12.765687,31.200317,1099.5823,18.9075,2.0,111.05484,0,1,101.6327,47.285
-26.913,-17.936958,318.0,101.0,14.623292,28.214224,1418.507,24.9165,2.0,123.65095,0,1,112.9327,48.735
-11.74925,-3.3784168,521.0,188.0,12.315541,29.182365,1136.5759,30.45275,3.0,135.74275,0,2,116.7327,40.285
-17.44325,-9.280458,384.0,114.0,13.110271,28.741297,1255.6289,28.1715,1.0,112.29604,0,0,118.8327,42.485
-21.18775,-10.609625,605.0,125.0,13.735875,38.189156,762.7934,14.78025,1.0,92.36791,0,3,102.1327,35.035
-25.826,-18.06425,224.0,58.0,13.943625,26.456734,1485.4219,26.8775,2.0,106.55564,0,1,115.6827,46.185
-20.22275,-12.141334,203.0,56.0,12.685375,26.910288,1279.541,26.91675,2.0,108.578865,0,2,108.6327,41.785
-13.1235,-4.6574583,556.0,183.0,12.069187,28.557337,1142.5593,29.1395,3.0,129.36296,0,3,117.9327,40.285
-25.102,-17.285583,291.0,92.0,13.465041,29.718412,1236.1161,20.20675,1.0,125.30843,0,2,101.0327,48.985
-18.88075,-11.358666,49.0,18.0,12.734542,26.274935,1335.911,29.58575,0.0,116.97238,0,1,98.3327,43.785
-16.858,-5.2287083,46.0,11.0,18.352417,34.96098,1286.4822,35.635998,0.0,81.73346,0,1,81.0827,40.235
-27.251749,-18.021667,328.0,106.0,14.686895,28.532787,1393.6128,24.222,1.0,125.320854,0,1,113.4827,49.035
-18.3015,-8.851375,81.0,22.0,14.889209,35.816334,982.7497,23.2695,0.0,104.2653,0,4,96.2327,37.085
-1.74325,3.9467082,1040.0,211.0,8.86752,26.851746,915.4661,31.28075,19.0,62.292675,0,0,115.1827,32.185
-15.0915,-6.027625,291.0,42.0,15.309605,46.88575,647.01697,17.5615,1.0,51.474762,0,0,84.1827,29.535
-26.42775,-17.690792,259.0,73.0,13.348333,36.82731,856.9229,9.818,1.0,117.52658,0,0,92.1827,35.335
-17.39475,-7.637875,627.0,125.0,14.164125,42.389156,697.0768,16.01975,4.0,92.50397,0,4,99.4327,32.085
-21.57575,-10.556125,670.0,133.0,14.534021,40.54997,739.07214,14.2665,2.0,90.1408,0,1,101.8327,34.285
-21.63175,-12.354667,92.0,22.0,14.961416,40.929348,813.1784,14.9225,2.0,72.86498,0,2,83.9327,31.985
-21.5495,-13.175,380.0,120.0,13.988667,29.13638,1308.3818,26.4615,2.0,119.48643,0,2,119.0327,44.335
-25.2755,-16.396957,35.0,14.0,14.903354,36.409588,957.4104,15.657,0.0,131.75256,0,1,80.5827,33.885000000000005
-25.871,-17.481,239.0,68.0,14.058896,26.127527,1507.2909,27.93775,2.0,110.46841,0,0,116.4327,45.135000000000005
-21.7935,-13.648875,223.0,60.0,12.91,25.41126,1411.8392,29.01075,1.0,106.76789,0,2,113.4827,43.135000000000005
2.64975,9.061958,1682.0,455.0,10.661542,44.025482,491.8248,26.8665,11.0,111.467354,0,3,82.6327,28.385
-26.53975,-19.547083,239.0,72.0,12.254666,26.493427,1316.8309,19.71575,1.0,119.41683,0,1,99.9827,48.535
-31.2425,-22.435583,327.0,90.0,14.181645,24.83879,1616.9265,25.85225,2.0,114.71455,0,2,107.4327,49.535
-22.2495,-12.751,185.0,49.0,14.757709,35.620396,994.17224,19.181,1.0,106.98066,0,2,97.0327,39.135000000000005
-20.06825,-11.510875,125.0,30.0,13.445875,39.18652,778.63403,14.24425,2.0,77.12899,0,1,83.2827,31.335
-20.5765,-11.90625,236.0,65.0,13.304771,27.514208,1293.346,27.779501,2.0,107.78951,0,3,109.0827,41.435
-26.481,-17.738543,369.0,115.0,14.041,28.530209,1337.632,22.7335,2.0,121.999435,0,0,112.4827,49.185
-0.29500002,5.108208,995.0,172.0,8.297605,26.090223,886.1779,31.5085,20.0,57.378654,0,2,112.5827,31.135
4.99175,12.0616665,1721.0,453.0,11.119896,36.165203,651.72253,35.73925,16.0,104.29015,0,1,75.6327,32.635000000000005
